ad_id,account_id,city_name,district_name,inserted_date,have_mini_cv,have_full_cv
115025469,16493996,Cần Thơ,Quận Ninh Kiều,1/2/2021,0,0
115025546,11487044,Đà Nẵng,Quận Liên Chiểu,1/2/2021,0,0
115025739,18011890,Tp Hồ Chí Minh,Quận Gò Vấp,1/2/2021,0,0
115025788,18303066,Tp Hồ Chí Minh,Quận Thủ Đức,1/2/2021,0,0
115026003,18430722,Tp Hồ Chí Minh,Quận Thủ Đức,1/2/2021,1,0
115026010,14806277,Đồng Tháp,Huyện Châu Thành,1/2/2021,1,0
115026013,18876804,Tp Hồ Chí Minh,Quận Bình Thạnh,1/2/2021,0,0
115026363,4494303,Tp Hồ Chí Minh,Quận Thủ Đức,1/2/2021,0,0
115026382,2019662,Tp Hồ Chí Minh,Quận 12,1/2/2021,0,0
115026553,14928226,Tp Hồ Chí Minh,Quận 8,1/2/2021,0,0
115027158,15690383,Long An,Huyện Bến Lức,1/2/2021,0,0
115027176,18940282,Tp Hồ Chí Minh,Quận 1,1/2/2021,0,0
115027228,18931230,Tp Hồ Chí Minh,Quận 12,1/2/2021,0,0
115027255,18274648,Tp Hồ Chí Minh,Quận 7,1/2/2021,0,0
115027288,18919668,Tp Hồ Chí Minh,Quận Gò Vấp,1/2/2021,0,0
115027347,12885391,Tp Hồ Chí Minh,Quận Thủ Đức,1/2/2021,0,0
115027460,17574091,Tp Hồ Chí Minh,Quận 1,1/2/2021,0,0
115027486,1426909,Long An,Huyện Tân Trụ,1/2/2021,0,0
115027501,16933664,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115027540,15607334,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115027578,18839805,Tp Hồ Chí Minh,Quận 12,1/2/2021,0,0
115027601,1947132,Hà Nội,Quận Nam Từ Liêm,1/2/2021,0,0
115027615,15986067,Thái Bình,Huyện Kiến Xương,1/2/2021,0,0
115027624,1888593,Tp Hồ Chí Minh,Quận Gò Vấp,1/2/2021,0,0
115027666,18537927,Tp Hồ Chí Minh,Quận 9,1/2/2021,0,0
115027939,12752287,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115028100,18885367,Tp Hồ Chí Minh,Huyện Củ Chi,1/2/2021,0,0
115028285,18187512,Tp Hồ Chí Minh,Huyện Hóc Môn,1/2/2021,0,0
115028293,12249589,Tp Hồ Chí Minh,Quận Tân Phú,1/2/2021,0,0
115028445,18516865,Tp Hồ Chí Minh,Huyện Bình Chánh,1/2/2021,1,0
115028549,18684727,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,1,0
115028882,11029071,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115029089,16267389,Tp Hồ Chí Minh,Quận Tân Bình,1/2/2021,0,0
115029186,4816288,Tp Hồ Chí Minh,Quận 9,1/2/2021,0,0
115029371,18941175,Tp Hồ Chí Minh,Quận 1,1/2/2021,0,0
115029461,13310775,Tp Hồ Chí Minh,Quận 7,1/2/2021,0,0
115029569,14289969,Long An,Huyện Cần Đước,1/2/2021,0,0
115029610,18844137,Tp Hồ Chí Minh,Quận 1,1/2/2021,0,1
115029623,150226,Đà Nẵng,Quận Liên Chiểu,1/2/2021,0,0
115029846,18941345,Bình Định,Huyện Phù Cát,1/2/2021,0,0
115029906,10762709,Đắk Nông,Huyện Krông Nô,1/2/2021,0,0
115029936,321567,Tp Hồ Chí Minh,Huyện Nhà Bè,1/2/2021,0,0
115030026,10835780,Tp Hồ Chí Minh,Quận 8,1/2/2021,0,0
115030216,18531790,Tp Hồ Chí Minh,Quận 12,1/2/2021,0,0
115030282,16171462,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115030319,11156381,Tp Hồ Chí Minh,Huyện Hóc Môn,1/2/2021,0,0
115030399,15433139,Tp Hồ Chí Minh,Quận Tân Phú,1/2/2021,0,0
115030558,15142257,Bắc Ninh,Huyện Quế Võ,1/2/2021,0,0
115030618,16178534,Hà Nội,Quận Hai Bà Trưng,1/2/2021,0,0
115030623,16351290,Tp Hồ Chí Minh,Quận Bình Thạnh,1/2/2021,0,0
115030877,15142257,Bắc Ninh,Huyện Quế Võ,1/2/2021,0,0
115031054,18779957,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115031067,9552634,Bình Phước,Huyện Bù Đăng,1/2/2021,0,0
115031253,12666097,Tp Hồ Chí Minh,Quận 3,1/2/2021,0,0
115031292,18330991,Tp Hồ Chí Minh,Quận 2,1/2/2021,1,0
115031293,4569793,Tp Hồ Chí Minh,Quận 8,1/2/2021,0,0
115031632,9761803,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115031624,18911659,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115031676,18619536,Bình Thuận,Thành phố Phan Thiết,1/2/2021,0,0
115031743,15397522,Tp Hồ Chí Minh,Quận Gò Vấp,1/2/2021,0,0
115031785,18914306,Tp Hồ Chí Minh,Quận Tân Phú,1/2/2021,0,0
115031827,15717223,Tp Hồ Chí Minh,Quận Tân Bình,1/2/2021,0,0
115031983,18829749,Tp Hồ Chí Minh,Quận Bình Tân,1/2/2021,0,0
115032400,16407246,Đồng Nai,Huyện Long Thành,1/2/2021,0,0
115032449,13820602,Hà Nam,Huyện Duy Tiên,1/2/2021,0,0
115032552,17091811,Tp Hồ Chí Minh,Quận 7,1/2/2021,0,0
115032588,9195364,Tp Hồ Chí Minh,Quận 1,1/2/2021,1,0
115032621,16109909,Bình Dương,Thị xã Tân Uyên,1/2/2021,0,0
115032633,15484362,Đà Nẵng,Quận Liên Chiểu,1/2/2021,0,0
115033086,18942519,Tp Hồ Chí Minh,Quận 9,1/3/2021,0,0
115033139,4737874,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115033158,18942426,Hà Nội,Quận Cầu Giấy,1/3/2021,0,0
115033178,18942549,Bình Dương,Huyện Phú Giáo,1/3/2021,0,0
115033204,13610177,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115033307,18581850,Tp Hồ Chí Minh,Quận 7,1/3/2021,1,0
115033381,18942577,Tp Hồ Chí Minh,Quận 2,1/3/2021,0,0
115033482,18746445,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,1,0
115033495,4545922,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115033545,18942789,Bình Dương,Thị xã Thuận An,1/3/2021,0,0
115033634,11822863,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115033638,1619490,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115033680,18412987,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,1
115033730,17936201,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115033841,11866229,Hà Nội,Quận Long Biên,1/3/2021,0,0
115033874,17960747,Hà Nội,Quận Đống Đa,1/3/2021,0,0
115033989,16235048,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115034083,18942695,Tp Hồ Chí Minh,Quận 6,1/3/2021,0,0
115034494,13417049,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115034733,855212,Cà Mau,Thành phố Cà Mau,1/3/2021,0,0
115034756,18943124,Bắc Giang,Huyện Việt Yên,1/3/2021,0,0
115034818,13176578,Đắk Lắk,Thành phố Buôn Ma Thuột,1/3/2021,0,0
115034860,18779154,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115035114,18930093,Hải Dương,Thành phố Hải Dương,1/3/2021,0,0
115035147,15433139,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115035314,18943233,Tp Hồ Chí Minh,Quận Phú Nhuận,1/3/2021,0,0
115035428,18149129,Đồng Nai,Huyện Nhơn Trạch,1/3/2021,0,0
115035528,3982518,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115036244,17585732,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115036442,18827205,Đà Nẵng,Huyện Hòa Vang,1/3/2021,0,0
115036853,3278204,Đà Nẵng,Quận Liên Chiểu,1/3/2021,0,0
115037244,18904936,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115037783,18274648,Tp Hồ Chí Minh,Quận 3,1/3/2021,0,0
115038038,16407246,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115038041,18268076,Bình Dương,Thành phố Thủ Dầu Một,1/3/2021,0,0
115038547,18707336,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115038637,5087763,Hà Nội,Huyện Thanh Oai,1/3/2021,0,0
115038827,9802890,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115039085,18784204,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115039100,11362446,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115039113,17369278,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115039282,18713393,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115039381,18877422,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,1/3/2021,1,0
115040247,15908432,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115040889,1546317,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115040964,18943897,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115041139,18942426,Hà Nội,Quận Hoàng Mai,1/3/2021,0,0
115041357,18941175,Tp Hồ Chí Minh,Quận 1,1/3/2021,0,0
115041391,16546726,Đà Nẵng,Quận Cẩm Lệ,1/3/2021,0,0
115041661,18414592,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,0
115041676,18854182,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115041698,2274648,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115041747,16704518,Tp Hồ Chí Minh,Quận 2,1/3/2021,0,0
115041774,15359791,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115041779,13220985,Hà Nội,Quận Tây Hồ,1/3/2021,0,0
115041952,3745803,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,1,0
115042017,10500408,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115042090,18904085,Tp Hồ Chí Minh,Quận 11,1/3/2021,0,0
115042391,12323702,Tp Hồ Chí Minh,Quận 2,1/3/2021,0,0
115042574,16878266,Đà Nẵng,Quận Liên Chiểu,1/3/2021,0,0
115042659,18070718,Hà Nội,Huyện Thanh Trì,1/3/2021,0,0
115042712,17943113,Tp Hồ Chí Minh,Quận 9,1/3/2021,0,0
115042946,11995842,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115043099,3444402,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115043149,5501488,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115043359,18940174,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115043500,16356504,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115043555,12885391,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115043556,14101101,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115043570,18419714,Bình Dương,Thị xã Thuận An,1/3/2021,1,0
115043611,16085254,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115043972,13850992,Tp Hồ Chí Minh,Quận 9,1/3/2021,0,0
115043979,18906924,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115044062,18587148,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115044113,10810356,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115044373,18051677,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,1,0
115044469,2452679,Hà Nội,Quận Hà Đông,1/3/2021,0,0
115044488,18697075,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115044576,4919833,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115044586,18688629,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115044622,18274648,Tp Hồ Chí Minh,Quận 2,1/3/2021,0,0
115044794,18944179,Tp Hồ Chí Minh,Quận 1,1/3/2021,0,0
115044971,18944552,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115044978,15396644,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115044997,17659942,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115045000,3010269,Tp Hồ Chí Minh,Quận 11,1/3/2021,0,0
115045115,16549978,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115045190,16971121,Tp Hồ Chí Minh,Huyện Củ Chi,1/3/2021,0,0
115045243,15733223,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115045460,9926028,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115045733,11537107,Hà Nội,Quận Nam Từ Liêm,1/3/2021,0,0
115045978,13351621,Cần Thơ,Quận Ninh Kiều,1/3/2021,0,0
115046020,3453613,Tp Hồ Chí Minh,Quận 1,1/3/2021,0,0
115046129,17189291,Bình Thuận,Thành phố Phan Thiết,1/3/2021,0,0
115046210,14038270,Hà Nội,Quận Nam Từ Liêm,1/3/2021,0,0
115046220,17364137,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115046578,17484093,Bình Dương,Thị xã Thuận An,1/3/2021,1,0
115046601,18042729,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115046883,18944859,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115047318,5157400,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,1,0
115047653,17842993,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115047797,18945103,Tp Hồ Chí Minh,Quận 7,1/3/2021,1,0
115047851,15875964,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115048506,18855974,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115048559,3774881,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115048563,13183697,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115048654,18855974,Bình Dương,Thị xã Thuận An,1/3/2021,0,0
115049084,4244221,Sóc Trăng,Huyện Mỹ Tú,1/3/2021,1,0
115049267,11831355,Đà Nẵng,Quận Liên Chiểu,1/3/2021,0,0
115049269,16106221,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115049284,18274648,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115049354,5278322,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115049549,15844179,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115049579,16310951,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115049686,232768,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,1,0
115049722,18708870,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115049775,4392368,Đắk Lắk,Thành phố Buôn Ma Thuột,1/3/2021,0,0
115049849,18063512,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,1
115050052,3601864,Tp Hồ Chí Minh,Quận 2,1/3/2021,0,0
115050164,414542,Đà Nẵng,Quận Sơn Trà,1/3/2021,0,0
115050186,18274648,Tp Hồ Chí Minh,Quận 1,1/3/2021,0,0
115050335,18945621,An Giang,Thành phố Long Xuyên,1/3/2021,0,0
115050393,4092503,Đà Nẵng,Quận Liên Chiểu,1/3/2021,0,0
115050409,13502013,Bình Dương,Thị xã Bến Cát,1/3/2021,0,0
115050532,12902751,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115050660,13098340,Đà Nẵng,Quận Liên Chiểu,1/3/2021,0,0
115051492,199743,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115052126,14725091,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115052276,17362204,Long An,Huyện Cần Đước,1/3/2021,0,0
115052282,18945556,Hà Nội,Quận Bắc Từ Liêm,1/3/2021,0,0
115052607,14340608,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115052685,1954476,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,1,0
115052742,11779915,Hà Nội,Quận Cầu Giấy,1/3/2021,0,0
115052752,14403220,Hà Nội,Quận Thanh Xuân,1/3/2021,0,0
115052837,18934675,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115052952,17936518,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115053050,13199729,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115053086,10251796,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115053101,1477993,Hà Nội,Quận Hà Đông,1/3/2021,0,0
115053292,18555159,Thanh Hóa,Huyện Thường Xuân,1/3/2021,0,0
115053321,17148699,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115053362,518945,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,1
115053406,16407246,Đà Nẵng,Quận Cẩm Lệ,1/3/2021,0,0
115053495,5092454,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115053632,18886244,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115053933,10089379,Đà Nẵng,Quận Cẩm Lệ,1/3/2021,0,0
115054179,17260999,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115054729,737564,Tp Hồ Chí Minh,Huyện Bình Chánh,1/3/2021,0,0
115054809,18934739,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115054816,15001573,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115055054,18934675,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115055103,281443,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,1
115055156,18934739,Tp Hồ Chí Minh,Quận 6,1/3/2021,0,0
115055270,12323702,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115055518,14319982,Long An,Huyện Cần Giuộc,1/3/2021,0,0
115055554,18398831,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115055565,1775640,Bình Dương,Thị xã Dĩ An,1/3/2021,0,0
115055869,18274648,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115055994,1461738,Hà Nội,Quận Thanh Xuân,1/3/2021,0,0
115056028,13093336,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115056178,16815424,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115056213,18946347,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115056346,16944319,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115056436,18803021,Tp Hồ Chí Minh,Quận 9,1/3/2021,0,0
115056458,11286751,Bình Dương,Thị xã Thuận An,1/3/2021,0,0
115056903,18946462,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,0
115057058,3579917,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115057212,18946514,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,1
115057295,13880906,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115057450,16018726,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115057569,9721994,Tp Hồ Chí Minh,Quận 6,1/3/2021,0,0
115057574,12698926,Thừa Thiên Huế,Thị xã Hương Thủy,1/3/2021,1,0
115057673,15410824,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,1,0
115057774,13386393,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115057831,15998714,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,1
115057812,18946645,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115057856,18367365,Hà Nội,Quận Hoàng Mai,1/3/2021,0,0
115057943,18946632,Bình Dương,Thị xã Thuận An,1/3/2021,0,0
115057951,18946569,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115058074,15679604,Hà Nội,Quận Hà Đông,1/3/2021,0,0
115058087,18062473,Tp Hồ Chí Minh,Quận 6,1/3/2021,0,0
115058093,3138787,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115058236,13880906,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115058244,10245083,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115058275,17038665,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115058329,4847796,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115058332,18398507,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115058339,10335866,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115058485,18101259,Bình Dương,Thành phố Thủ Dầu Một,1/3/2021,0,0
115058491,17718254,Hà Nội,Quận Tây Hồ,1/3/2021,0,0
115058523,9352200,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115058532,15998714,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,1
115058554,10877726,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115059258,3498710,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115059276,18819148,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115059432,18946830,Tp Hồ Chí Minh,Huyện Củ Chi,1/3/2021,0,0
115059545,13552276,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115059741,17685000,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115059763,15873757,Hà Nội,Quận Hoàng Mai,1/3/2021,0,0
115059802,17886804,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115059823,10311625,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,0
115059850,16814348,Tp Hồ Chí Minh,Quận 8,1/3/2021,1,0
115059965,18876937,Bình Dương,Thị xã Tân Uyên,1/3/2021,0,0
115059958,18934304,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,1
115060072,12323702,Tp Hồ Chí Minh,Quận 9,1/3/2021,0,0
115060114,18946973,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,0
115060268,15744949,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115060310,15027115,Đắk Lắk,Thành phố Buôn Ma Thuột,1/3/2021,0,0
115060419,13756974,Bình Dương,Thị xã Thuận An,1/3/2021,0,0
115060534,13546766,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,1
115060560,8828349,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115060603,16052062,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115060615,18906245,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115060698,17369278,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115060782,14185349,Cần Thơ,Quận Cái Răng,1/3/2021,0,0
115060874,1615651,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115060983,18155314,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115061009,18947202,Hà Nội,Quận Đống Đa,1/3/2021,0,0
115061028,11139382,Đà Nẵng,Quận Cẩm Lệ,1/3/2021,0,0
115061089,11781121,Long An,Thành phố Tân An,1/3/2021,0,0
115061163,18119149,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,1
115061215,17074814,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115061435,450741,Tp Hồ Chí Minh,Quận Phú Nhuận,1/3/2021,0,0
115061545,16458841,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115061550,17923401,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115061570,3214801,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115061803,16762736,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115061972,18298970,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115061989,15802243,Đà Nẵng,Quận Hải Châu,1/3/2021,0,0
115062012,18919668,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115062101,5424788,Quảng Nam,Huyện Thăng Bình,1/3/2021,0,0
115062120,312035,Tp Hồ Chí Minh,Quận 7,1/3/2021,1,0
115062481,3943733,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115062500,18658224,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115062508,17253045,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115062591,18947568,Tp Hồ Chí Minh,Quận 1,1/3/2021,0,0
115062607,5135786,Tp Hồ Chí Minh,Quận 7,1/3/2021,0,0
115062628,14964289,Bình Dương,Thị xã Bến Cát,1/3/2021,0,0
115062665,14071515,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115062770,18244432,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115062820,18330002,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115062864,18921356,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,0
115062891,17943470,Tp Hồ Chí Minh,Quận 10,1/3/2021,0,0
115062910,15996828,Bình Dương,Thị xã Dĩ An,1/3/2021,0,0
115062949,14119870,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115063004,14821538,Bình Dương,Thị xã Tân Uyên,1/3/2021,0,0
115063344,8993100,Tp Hồ Chí Minh,Quận Thủ Đức,1/3/2021,0,0
115063646,3403826,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115063729,3403826,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115063759,16253047,Tp Hồ Chí Minh,Quận 8,1/3/2021,0,0
115063857,13582491,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115063889,16407246,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115063913,3403826,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115063942,18947870,Đồng Nai,Thành phố Biên Hòa,1/3/2021,0,0
115063943,17360139,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115063999,4229635,Tp Hồ Chí Minh,Quận Bình Thạnh,1/3/2021,0,0
115064106,18301042,Tp Hồ Chí Minh,Quận Bình Tân,1/3/2021,0,0
115064124,17929171,Đà Nẵng,Quận Ngũ Hành Sơn,1/3/2021,0,0
115064275,9762578,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115064492,18914306,Tp Hồ Chí Minh,Quận Tân Phú,1/3/2021,0,0
115064513,2998419,Đà Nẵng,Quận Thanh Khê,1/3/2021,0,0
115064524,18027037,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115064530,17181092,Vĩnh Long,Huyện Trà Ôn,1/3/2021,0,0
115064705,15276262,Hà Nội,Huyện Mê Linh,1/3/2021,0,0
115064739,15199921,Tp Hồ Chí Minh,Quận 12,1/3/2021,0,0
115064820,18946638,Tp Hồ Chí Minh,Huyện Hóc Môn,1/3/2021,0,1
115064903,18948073,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
115065108,2240823,Hà Nội,Quận Nam Từ Liêm,1/3/2021,0,0
115065143,10391806,Tp Hồ Chí Minh,Quận Gò Vấp,1/3/2021,0,0
115065236,3789633,Tp Hồ Chí Minh,Quận 5,1/3/2021,0,0
115065412,17887553,Tp Hồ Chí Minh,Quận Tân Bình,1/3/2021,0,0
